toi_id,hostname,st_teff,st_tefferr1,st_tefferr2,st_rad,st_raderr1,st_raderr2
2557.0,TOI 2557,6683.6,129.7,129.7,2.86532,0.150535,0.150535
2561.0,TOI 2561,5905.0,181.5,181.5,1.62,0.09,0.09
2566.0,TOI 2566,4927.6,108.4,108.4,0.816613,,
2574.0,TOI 2574,6734.0,131.5,131.5,1.25,0.06,0.06
2562.0,TOI 2562,6054.0,133.7,133.7,1.24,0.06,0.06
2582.0,TOI 2582,5238.0,,,0.93,,
2584.0,TOI 2584,6502.7,102.7,102.7,1.43,0.07,0.07
2609.0,TOI 2609,5979.0,132.773,132.773,1.23369,0.0626005,0.0626005
2601.0,TOI 2601,7668.0,,,1.93,,
2603.0,TOI 2603,3947.0,157.0,157.0,0.594491,0.0222335,0.0222335
260.0,TOI 260,4111.0,171.0,171.0,0.618173,0.0598643,0.0598643
261.0,TOI 261,5890.3,57.0,57.0,1.28018,0.0545025,0.0545025
2612.0,TOI 2612,6636.1,780.6,780.6,1.12,0.27,0.27
2614.0,TOI 2614,5860.3,5952.3,5952.3,,,
2625.0,TOI 2625,5876.0,178.7,178.7,,,
2621.0,TOI 2621,6190.0,122.0,122.0,1.22,,
2636.0,TOI 2636,7176.0,1003.8,1003.8,1.90224,,
2630.0,TOI 2630,6125.1,475.0,475.0,1.88,,
2635.0,TOI 2635,6502.0,138.8,138.8,2.8327301,0.138166,0.138166
2637.0,TOI 2637,5780.0,,,,,
2646.0,TOI 2646,5202.0,122.0,122.0,0.84,,
2640.0,TOI 2640,2999.0,157.0,157.0,0.274907,0.0089431,0.0089431
2647.0,TOI 2647,5270.0,122.0,122.0,1.33222,,
2648.0,TOI 2648,5904.3,78.7,78.7,1.2413,,
2650.0,TOI 2650,5913.0,122.0,122.0,1.37479,,
2653.0,TOI 2653,6317.3,389.9,389.9,,,
271.0,TOI 271,6025.0,192.0,192.0,1.33012,,
2670.0,TOI 2670,6332.0,,,1.39271,,
268.0,TOI 268,5868.0,190.0,190.0,2.17,0.449728,0.449728
2739.0,TOI 2739,5102.2,127.3,127.3,0.7,0.05,0.05
275.0,TOI 275,5616.0,187.0,187.0,0.82,0.04,0.04
2782.0,TOI 2782,5250.0,190.3,190.3,,,
2784.0,TOI 2784,5784.0,638.4,638.4,1.09,0.06,0.06
2787.0,TOI 2787,5139.0,122.0,122.0,2.5,,
280.0,TOI 280,5454.0,185.0,185.0,0.782681,0.0388894,0.0388894
2800.0,TOI 2800,5504.0,108.8,108.8,1.17,0.05,0.05
2807.0,TOI 2807,5645.0,132.0,132.0,1.14,0.06,0.06
2804.0,TOI 2804,5913.9,149.1,149.1,1.50621,0.0848141,0.0848141
281.0,TOI 281,6002.18,42.1958,42.1958,1.52031,0.063402,0.063402
2810.0,TOI 2810,5910.0,120.9,120.9,1.05,0.05,0.05
2813.0,TOI 2813,9162.0,197.4,197.4,1.39742,0.052098,0.052098
2814.0,TOI 2814,6332.7,327.3,327.3,1.5307699,0.0653969,0.0653969
2836.0,TOI 2836,6434.3,88.9,88.9,1.19,0.05,0.05
2837.0,TOI 2837,4841.5,202.0,202.0,,,
2841.0,TOI 2841,9394.0,196.8,196.8,1.92,0.07,0.07
2846.0,TOI 2846,6718.0,122.0,122.0,1.34,,
286.0,TOI 286,5245.0,183.0,183.0,0.79,0.05,0.05
2867.0,TOI 2867,5904.0,122.0,122.0,1.65,,
2872.0,TOI 2872,11632.0,397.3,397.3,1.95,0.07,0.07
2893.0,TOI 2893,5467.0,122.0,122.0,0.96,,
2888.0,TOI 2888,9307.0,941.6,941.6,,,
2896.0,TOI 2896,5434.0,122.0,122.0,3.36,,
2899.0,TOI 2899,5881.0,122.0,122.0,1.83,,
2900.0,TOI 2900,4649.5,462.2,462.2,,,
2898.0,TOI 2898,7186.0,122.0,122.0,1.71382,,
2901.0,TOI 2901,8097.0,145.3,145.3,1.72,0.07,0.07
2905.0,TOI 2905,5163.2,1170.8,1170.8,,,
2911.0,TOI 2911,4430.1,200.9,200.9,0.77,0.07,0.07
2921.0,TOI 2921,6302.0,128.3,128.3,1.25,0.06,0.06
2917.0,TOI 2917,4976.0,217.5,217.5,,,
2923.0,TOI 2923,6153.0,136.1,136.1,1.25,0.06,0.06
2927.0,TOI 2927,7019.0,122.0,122.0,1.22,,
2926.0,TOI 2926,6632.0,122.0,122.0,1.92,,
2928.0,TOI 2928,6910.0,135.3,135.3,1.3,0.06,0.06
1741.0,TOI 1741,4324.0,126.843,126.843,0.61,0.05,0.05
2929.0,TOI 2929,5773.0,122.0,122.0,0.89,,
2946.0,TOI 2946,4394.0,124.2,124.2,0.72,0.06,0.06
2949.0,TOI 2949,5945.0,122.0,122.0,1.06,,
2948.0,TOI 2948,,,,1.18,0.11,0.11
2954.0,TOI 2954,12745.0,135.0,135.0,,,
2961.0,TOI 2961,7388.0,141.8,141.8,1.44,0.07,0.07
2962.0,TOI 2962,4881.0,90.5,90.5,2.79,0.1,0.1
298.0,TOI 298,6273.0,134.7,134.7,1.67606,0.0840226,0.0840226
2968.0,TOI 2968,5195.1,244.4,244.4,,,
2984.0,TOI 2984,4935.8,113.1,113.1,0.75,0.05,0.05
3002.0,TOI 3002,4978.0,83.8,83.8,1.47,0.05,0.05
301.0,TOI 301,6048.0,127.9,127.9,1.7045799,0.0865728,0.0865728
3016.0,TOI 3016,6451.0,122.0,122.0,1.49,,
3019.0,TOI 3019,5950.0,122.0,122.0,1.0,,
3011.0,TOI 3011,5952.0,528.0,528.0,,,
3025.0,TOI 3025,5823.0,122.0,122.0,1.42,,
3026.0,TOI 3026,6002.0,132.1,132.1,1.13,0.05,0.05
3031.0,TOI 3031,5709.0,149.8,149.8,0.94,0.05,0.05
3034.0,TOI 3034,5649.5,217.3,217.3,,,
3029.0,TOI 3029,3600.5,257.0,257.0,,,
3041.0,TOI 3041,6267.7,120.8,120.8,1.84,0.09,0.09
3040.0,TOI 3040,6026.0,128.6,128.6,1.19,0.05,0.05
3042.0,TOI 3042,6277.0,504.8,504.8,,,
3048.0,TOI 3048,,,,,,
3045.0,TOI 3045,7763.0,136.3,136.3,1.77,0.07,0.07
3053.0,TOI 3053,5247.0,138.0,138.0,1.01,0.06,0.06
3054.0,TOI 3054,6412.2,432.4,432.4,1.16,0.15,0.15
3058.0,TOI 3058,6155.0,129.1,129.1,1.82,0.09,0.09
305.0,TOI 305,5852.0,135.0,135.0,1.65,0.08,0.08
3070.0,TOI 3070,6520.0,122.0,122.0,2.41,,
3063.0,TOI 3063,,,,,,
3065.0,TOI 3065,9626.0,125.0,125.0,1.35,,
3075.0,TOI 3075,5982.0,126.0,126.0,1.72,0.08,0.08
3079.0,TOI 3079,,,,,,
3076.0,TOI 3076,14677.0,166.0,166.0,,,
308.0,TOI 308,4801.3,259.3,259.3,0.85,0.09,0.09
3087.0,TOI 3087,6920.0,403.9,403.9,,,
3091.0,TOI 3091,10146.0,215.1,215.1,1.77,0.07,0.07
3080.0,TOI 3080,6993.0,122.0,122.0,1.7,,
3097.0,TOI 3097,5000.0,400.2,400.2,0.89,0.15,0.15
3092.0,TOI 3092,6273.0,129.7,129.7,0.93,0.04,0.04
3103.0,TOI 3103,6513.0,134.0,134.0,1.32,0.06,0.06
3105.0,TOI 3105,6068.0,128.5,128.5,1.1,0.06,0.06
3106.0,TOI 3106,5506.2,,,1.28,,
311.0,TOI 311,4062.7,135.5,135.5,0.95,0.1,0.1
312.0,TOI 312,5755.0,126.7,126.7,1.28259,0.0676131,0.0676131
3116.0,TOI 3116,6316.0,134.2,134.2,1.5764199,0.0917839,0.0917839
3124.0,TOI 3124,5567.0,127.2,127.2,1.25,0.06,0.06
314.0,TOI 314,4822.0,121.8,121.8,0.78,0.05,0.05
3150.0,TOI 3150,7822.0,171.3,171.3,2.15,0.11,0.11
3151.0,TOI 3151,7235.0,134.5,134.5,1.27,0.05,0.05
3156.0,TOI 3156,5132.0,122.0,122.0,1.04,,
3160.0,TOI 3160,6200.0,124.7,124.7,1.62,0.12,0.12
316.0,TOI 316,4312.0,103.3,103.3,0.84,0.04,0.04
3166.0,TOI 3166,6263.0,827.7,827.7,,,
3161.0,TOI 3161,7014.0,147.2,147.2,1.52,0.09,0.09
317.0,TOI 317,5391.0,127.5,127.5,0.947585,0.052789,0.052789
3189.0,TOI 3189,6320.0,122.0,122.0,1.37,,
3192.0,TOI 3192,7057.0,135.5,135.5,1.51,0.06,0.06
3193.0,TOI 3193,5322.0,234.9,234.9,,,
3204.0,TOI 3204,5172.7,192.5,192.5,,,
3203.0,TOI 3203,6915.0,133.3,133.3,1.52,0.11,0.11
3214.0,TOI 3214,5992.0,133.6,133.6,1.31,0.07,0.07
3215.0,TOI 3215,,,,,,
3213.0,TOI 3213,3931.6,225.1,225.1,,,
322.0,TOI 322,5868.2,,,2.76442,,
3224.0,TOI 3224,6084.0,122.0,122.0,1.48,,
3223.0,TOI 3223,3905.6,236.5,236.5,,,
3229.0,TOI 3229,8532.0,122.0,122.0,2.06,,
3237.0,TOI 3237,6678.0,123.0,123.0,1.49,,
3232.0,TOI 3232,6096.0,128.6,128.6,3.13,0.15,0.15
3243.0,TOI 3243,6386.3,144.6,144.6,1.42,0.06,0.06
324.0,TOI 324,6113.0,122.0,122.0,1.2729501,,
3248.0,TOI 3248,5544.0,130.5,130.5,1.32,0.07,0.07
3258.0,TOI 3258,4508.0,211.0,211.0,,,
3262.0,TOI 3262,5953.0,125.8,125.8,1.10769,0.0572663,0.0572663
3259.0,TOI 3259,5629.0,133.5,133.5,0.9,0.05,0.05
3252.0,TOI 3252,5042.0,124.9,124.9,0.87,0.05,0.05
3268.0,TOI 3268,5293.0,135.2,135.2,1.02,0.06,0.06
3270.0,TOI 3270,4899.8,76.1,76.1,,,
3283.0,TOI 3283,5983.0,126.1,126.1,1.21,0.06,0.06
3272.0,TOI 3272,5197.0,123.0,123.0,1.37,,
3285.0,TOI 3285,5969.0,137.3,137.3,1.43,0.07,0.07
3299.0,TOI 3299,5121.0,122.0,122.0,0.8,,
3300.0,TOI 3300,5918.0,124.6,124.6,1.75,0.08,0.08
3320.0,TOI 3320,6693.0,113.7,113.7,1.89,0.1,0.1
330.0,TOI 330,4314.0,123.7,123.7,0.703041,0.061892,0.061892
3314.0,TOI 3314,5355.0,139.3,139.3,1.37,0.07,0.07
3322.0,TOI 3322,6307.0,130.1,130.1,2.53,0.21,0.21
3344.0,TOI 3344,5488.0,139.9,139.9,1.29,0.07,0.07
3353.0,TOI 3353,6365.0,197.0,197.0,1.02,0.05,0.05
3378.0,TOI 3378,5320.0,103.6,103.6,2.6926401,0.118834,0.118834
3352.0,TOI 3352,5598.0,127.2,127.2,1.96,0.1,0.1
3380.0,TOI 3380,8516.0,,,2.19,,
3395.0,TOI 3395,5769.7,538.4,538.4,,,
3394.0,TOI 3394,6715.0,139.4,139.4,1.43,0.06,0.06
340.0,TOI 340,5829.0,242.2,242.2,,,
3404.0,TOI 3404,6255.0,135.8,135.8,1.01,0.05,0.05
3421.0,TOI 3421,7132.0,123.0,123.0,2.14,,
3441.0,TOI 3441,5763.8,81.5,81.5,1.18,,
3445.0,TOI 3445,4790.0,128.0,128.0,1.24,0.09,0.09
3446.0,TOI 3446,5378.5,424.7,424.7,,,
3449.0,TOI 3449,6341.2,114.6,114.6,1.69,0.08,0.08
344.0,TOI 344,6149.0,126.6,126.6,1.0793999,0.0536482,0.0536482
3458.0,TOI 3458,5056.0,126.7,126.7,0.87,0.05,0.05
3460.0,TOI 3460,5978.9,104.1,104.1,2.22,0.1,0.1
3463.0,TOI 3463,,,,,,
3470.0,TOI 3470,5823.0,130.0,130.0,1.35,,
3478.0,TOI 3478,6078.0,130.7,130.7,1.53,0.08,0.08
3483.0,TOI 3483,5881.0,126.4,126.4,1.81,0.09,0.09
3484.0,TOI 3484,6195.0,133.7,133.7,1.81,0.09,0.09
3494.0,TOI 3494,3230.0,157.0,157.0,0.307821,0.0091862,0.0091862
3495.0,TOI 3495,6529.0,133.469,133.469,1.92409,0.0838945,0.0838945
350.0,TOI 350,5635.0,280.6,280.6,0.85,0.04,0.04
3500.0,TOI 3500,5406.0,131.891,131.891,1.0980901,0.060603,0.060603
3493.0,TOI 3493,5860.0,126.031,126.031,1.2115099,0.0594473,0.0594473
3502.0,TOI 3502,7853.0,136.501,136.501,1.5443701,0.0501257,0.0501257
3503.0,TOI 3503,8405.0,154.635,154.635,1.78789,0.0550854,0.0550854
3506.0,TOI 3506,5554.0,141.2,141.2,1.18466,0.0600377,0.0600377
3509.0,TOI 3509,4916.0,101.1,101.1,,,
3513.0,TOI 3513,7717.5,20.6,20.6,2.14,0.12,0.12
3515.0,TOI 3515,5814.1,,,1.3,,
3527.0,TOI 3527,5889.0,153.7,153.7,2.4012699,0.124875,0.124875
3531.0,TOI 3531,6674.0,343.5,343.5,1.58842,0.0715879,0.0715879
3532.0,TOI 3532,4908.5,42.5,42.5,,,
3538.0,TOI 3538,6353.0,122.0,122.0,1.58,,
3535.0,TOI 3535,,,,,,
354.0,TOI 354,5767.0,121.0,121.0,1.41,0.07,0.07
3545.0,TOI 3545,6578.0,161.6,161.6,1.64157,0.071583,0.071583
3546.0,TOI 3546,6111.0,144.1,144.1,1.27,0.06,0.06
355.0,TOI 355,6049.0,134.5,134.5,1.3164999,0.0655226,0.0655226
3549.0,TOI 3549,6527.4,135.7,135.7,1.57,0.09,0.09
3555.0,TOI 3555,5947.6,654.6,654.6,0.73,0.16,0.16
3558.0,TOI 3558,5866.0,122.0,122.0,1.34,,
3559.0,TOI 3559,9339.0,256.5,256.5,1.5968,0.0536608,0.0536608
356.0,TOI 356,5499.0,122.0,122.0,1.5989701,,
3560.0,TOI 3560,6381.0,130.2,130.2,1.29,0.06,0.06
3569.0,TOI 3569,6157.0,,,1.3,,
3570.0,TOI 3570,10984.0,130.0,130.0,1.35,,
